,pdbchain,all_len,Recovery rate,Aligned len,Protein length,recTM-score,recRMSD
1700,2o8s_B,230,0.24347826086956523,1.0,200,0.97865,0.85
2451,3se4_C,190,0.23684210526315788,1.0,200,0.9737,0.85
227,1z3x_A,236,0.326271186440678,1.0,200,0.97873,0.85
2394,5d04_C,347,0.2824207492795389,1.0,300,0.98496,0.86
2553,1tkk_A,361,0.3462603878116344,1.0,400,0.98527,0.86
3449,4lgv_B,454,0.32158590308370044,1.0,500,0.98763,0.86
470,6bzg_B,198,0.19696969696969696,1.0,200,0.97492,0.86
2770,7cyz_A,352,0.30113636363636365,1.0,400,0.98517,0.86
1692,6su9_B,292,0.2808219178082192,1.0,300,0.98193,0.86
1715,6h3z_A,208,0.27403846153846156,1.0,200,0.97568,0.86
694,5wuy_B,279,0.3333333333333333,1.0,300,0.98223,0.86
4132,5yje_A,314,0.2770700636942675,1.0,300,0.98361,0.86
773,6ll9_B,266,0.31954887218045114,1.0,300,0.98105,0.86
4122,4p13_A,387,0.3385012919896641,1.0,400,0.98606,0.86
3570,6ie0_B,347,0.3659942363112392,1.0,300,0.98474,0.86
1263,6h3z_B,207,0.2608695652173913,1.0,200,0.97547,0.86
432,3cb6_A,441,0.2947845804988662,1.0,400,0.98799,0.86
92,6ie0_C,347,0.36023054755043227,1.0,300,0.9845,0.86
2583,6ti2_E,163,0.26380368098159507,1.0,200,0.9701,0.86
107,2dqb_B,350,0.2914285714285714,1.0,400,0.9845,0.86
3172,5ycz_A,178,0.3539325842696629,1.0,200,0.97172,0.86
1169,3t69_B,301,0.3023255813953488,1.0,300,0.9827,0.86
3759,4gxb_A,263,0.29277566539923955,1.0,300,0.98091,0.86
1942,3glc_J,276,0.38405797101449274,1.0,300,0.98473,0.86
119,5i9e_B,351,0.32763532763532766,1.0,400,0.9847,0.86
1439,2dqb_F,362,0.35359116022099446,1.0,400,0.98491,0.86
3969,3sgz_C,336,0.3244047619047619,1.0,300,0.9847,0.86
211,5e6t_A,288,0.3263888888888889,1.0,300,0.98201,0.86
2141,3tqv_B,280,0.3107142857142857,1.0,300,0.98256,0.86
890,3oc9_A,400,0.31,1.0,400,0.98626,0.86
712,1o57_D,270,0.2851851851851852,1.0,300,0.98079,0.86
3068,5d2k_A,263,0.3726235741444867,1.0,300,0.98124,0.86
1012,2fbq_A,213,0.3051643192488263,1.0,200,0.97671,0.86
738,5z2c_G,428,0.2967289719626168,1.0,400,0.98709,0.86
1317,5vn0_A,449,0.34743875278396436,1.0,400,0.98736,0.87
3076,2inu_C,399,0.2982456140350877,1.0,400,0.98583,0.87
2878,4wyb_K,357,0.31092436974789917,1.0,400,0.98485,0.87
2958,1qqr_B,133,0.3157894736842105,1.0,100,0.96171,0.87
4186,6vec_I,370,0.34594594594594597,1.0,400,0.98499,0.87
4250,3t7v_A,337,0.3353115727002967,1.0,300,0.98395,0.87
2295,4wyb_G,356,0.34831460674157305,1.0,400,0.98481,0.87
981,7cp6_B,423,0.3049645390070922,1.0,400,0.98684,0.87
52,1gka_B,174,0.22988505747126436,1.0,200,0.972,0.87
1327,6njd_A,153,0.8888888888888888,1.0,200,0.966,0.87
605,6onc_D,626,0.3722044728434505,1.0,600,0.99043,0.87
2312,6vec_J,370,0.34594594594594597,1.0,400,0.98518,0.87
3932,4upk_B,506,0.3438735177865613,1.0,500,0.98842,0.87
4142,6vec_H,370,0.33783783783783783,1.0,400,0.98509,0.87
2913,1ogy_J,126,0.23015873015873015,1.0,100,0.95951,0.87
3734,3trk_A,321,0.32710280373831774,1.0,300,0.98313,0.87
2803,6ohb_D,432,0.3148148148148148,1.0,400,0.98687,0.87
2888,6lpn_B,467,0.3233404710920771,1.0,500,0.98751,0.87
1452,2inu_A,399,0.2857142857142857,1.0,400,0.98592,0.87
3687,5cg0_B,488,0.29713114754098363,1.0,500,0.98809,0.87
1074,6qsi_A,525,0.34285714285714286,1.0,500,0.98882,0.87
3688,6tg9_F,493,0.3265720081135903,1.0,500,0.98807,0.87
4271,3fid_B,296,0.24662162162162163,1.0,300,0.98192,0.87
3590,5vn0_F,448,0.33705357142857145,1.0,400,0.98727,0.87
3561,2fj0_A,530,0.2962264150943396,1.0,500,0.98873,0.87
365,5vn0_D,450,0.34444444444444444,1.0,400,0.98733,0.87
2695,2xz0_B,346,0.2774566473988439,1.0,300,0.98407,0.87
784,4gbj_A,286,0.3356643356643357,1.0,300,0.98114,0.87
3569,3r64_B,459,0.3572984749455338,1.0,500,0.98768,0.87
2136,6t0b_n,534,0.26217228464419473,1.0,500,0.98925,0.87
3109,6vec_D,370,0.34054054054054056,1.0,400,0.98493,0.87
1607,6vec_B,370,0.34864864864864864,1.0,400,0.98525,0.87
2397,3r0q_A,350,0.26571428571428574,1.0,400,0.98433,0.87
184,6l1k_A,384,0.3229166666666667,1.0,400,0.98556,0.87
3861,5ucd_B,434,0.33410138248847926,1.0,400,0.98718,0.87
4248,4e2x_A,405,0.3234567901234568,1.0,400,0.98595,0.87
569,3b08_G,150,0.94,1.0,200,0.96442,0.88
221,6vec_G,370,0.34054054054054056,1.0,400,0.98462,0.88
452,6lum_N,116,0.1896551724137931,1.0,100,0.9549,0.88
889,1pbg_B,454,0.33259911894273125,1.0,500,0.98705,0.88
991,5esp_B,288,0.2881944444444444,1.0,300,0.98107,0.88
1156,7cp6_A,420,0.32857142857142857,1.0,400,0.9865,0.88
3881,6a0n_B,320,0.334375,1.0,300,0.98307,0.88
1604,6vec_E,370,0.3324324324324324,1.0,400,0.98476,0.88
2624,2ofz_A,132,0.30303030303030304,1.0,100,0.96228,0.88
1165,5buk_A,434,0.31105990783410137,1.0,400,0.98677,0.88
1697,6kme_A,284,0.2676056338028169,1.0,300,0.98167,0.88
1572,1vi6_A,193,0.32642487046632124,1.0,200,0.97324,0.88
3935,1ogy_P,126,0.21428571428571427,1.0,100,0.95952,0.88
3682,5z9a_B,249,0.3373493975903614,1.0,200,0.97876,0.88
3729,4rv8_C,325,0.36923076923076925,1.0,300,0.98344,0.88
2601,2pqq_C,140,0.36428571428571427,1.0,100,0.96979,0.88
3672,5cg0_D,486,0.32098765432098764,1.0,500,0.98808,0.88
3499,6tg9_B,493,0.3286004056795132,1.0,500,0.98783,0.88
2297,2v4i_B,202,0.29207920792079206,1.0,200,0.9748,0.88
1048,5awe_A,205,0.4,1.0,200,0.97408,0.88
3459,3zh4_A,411,0.36009732360097324,1.0,400,0.9859,0.88
36,3noj_A,235,0.3446808510638298,1.0,200,0.97742,0.88
1853,4dmg_A,385,0.37922077922077924,1.0,400,0.98548,0.88
2545,3b08_D,151,0.9536423841059603,1.0,200,0.9655,0.88
1544,2zme_A,217,0.2764976958525346,1.0,200,0.97618,0.88
3741,4n2p_C,143,0.3146853146853147,1.0,100,0.96603,0.88
2817,5mu4_D,186,0.2903225806451613,1.0,200,0.97208,0.88
3695,6ery_B,230,0.3347826086956522,1.0,200,0.9779,0.88
3868,1ic8_A,170,0.24705882352941178,1.0,200,0.96917,0.88
3957,1pxz_B,346,0.3179190751445087,1.0,300,0.98387,0.88
2499,3gas_D,247,0.24696356275303644,1.0,200,0.97804,0.88
4217,2vws_B,256,0.3359375,1.0,300,0.97954,0.88
2254,4r60_A,397,0.327455919395466,1.0,400,0.98542,0.88
4266,6klk_A,477,0.31236897274633124,1.0,500,0.98775,0.88
765,6vec_F,370,0.33513513513513515,1.0,400,0.98467,0.88
2004,5od2_B,458,0.34279475982532753,1.0,500,0.98719,0.88
2206,2qk7_A,259,0.25868725868725867,1.0,300,0.97942,0.88
3539,6vec_K,370,0.34324324324324323,1.0,400,0.98459,0.88
3684,6slc_CCC,124,0.24193548387096775,1.0,100,0.96024,0.88
348,4upk_C,506,0.33794466403162055,1.0,500,0.98819,0.88
212,1cew_I,108,0.24074074074074073,1.0,100,0.95236,0.88
3585,1r8j_B,264,0.23863636363636365,1.0,300,0.97974,0.88
563,2cdu_B,448,0.3482142857142857,1.0,400,0.98665,0.89
3336,6vec_C,370,0.34054054054054056,1.0,400,0.98426,0.89
4154,3t1i_B,378,0.30952380952380953,1.0,400,0.98476,0.89
2796,5yln_C,345,0.34782608695652173,1.0,300,0.98352,0.89
3027,3l7x_A,157,0.2929936305732484,1.0,200,0.96606,0.89
264,5uqu_A,438,0.3287671232876712,1.0,400,0.9865,0.89
3902,1o57_B,269,0.34944237918215615,1.0,300,0.97947,0.89
735,6ust_C,464,0.33836206896551724,1.0,500,0.98731,0.89
881,3g9v_C,176,0.2784090909090909,1.0,200,0.9702,0.89
322,6ojf_A,188,0.2393617021276596,1.0,200,0.97229,0.89
4222,1yks_A,431,0.2923433874709977,1.0,400,0.98637,0.89
1391,3zqc_A,118,0.3050847457627119,1.0,100,0.95547,0.89
1742,6vec_A,370,0.34324324324324323,1.0,400,0.98461,0.89
658,6wdn_A,313,0.24281150159744408,1.0,300,0.98215,0.89
1615,4qtj_A,154,0.2662337662337662,1.0,200,0.96578,0.89
652,1m4z_A,203,0.3054187192118227,1.0,200,0.97506,0.89
3175,4x2h_A,192,0.28125,1.0,200,0.97292,0.89
215,5lyp_A,137,0.2773722627737226,1.0,100,0.96075,0.89
159,2yih_A,509,0.2966601178781925,1.0,500,0.98797,0.89
3000,6vw7_B,512,0.359375,1.0,500,0.98802,0.89
3361,6j2m_A,111,0.32432432432432434,1.0,100,0.95251,0.89
609,5uju_A,558,0.32974910394265233,1.0,600,0.98906,0.89
2687,2bjr_B,357,0.3277310924369748,1.0,400,0.98377,0.89
3465,3qfw_A,346,0.31213872832369943,1.0,300,0.98326,0.89
1611,5xhh_A,150,0.2733333333333333,1.0,200,0.9659,0.89
2680,1f2d_D,341,0.3519061583577713,1.0,300,0.98319,0.89
463,4n7v_B,222,0.22522522522522523,1.0,200,0.97576,0.89
1486,2quy_A,330,0.2696969696969697,1.0,300,0.9832,0.89
4130,4f27_A,331,0.32628398791540786,1.0,300,0.98275,0.89
19,2qrw_E,126,0.3492063492063492,1.0,100,0.96459,0.89
3789,3u31_A,263,0.33079847908745247,1.0,300,0.97929,0.89
2083,5yje_C,295,0.2576271186440678,1.0,300,0.98108,0.89
927,4r7s_A,256,0.3203125,1.0,300,0.97871,0.89
702,3ga3_A,133,0.18045112781954886,1.0,100,0.9606,0.89
741,1q6z_A,524,0.33587786259541985,1.0,500,0.98812,0.9
660,7cyz_B,374,0.30213903743315507,1.0,400,0.98451,0.9
219,3zgy_A,285,0.3192982456140351,1.0,300,0.97976,0.9
3019,3t1i_D,386,0.3005181347150259,1.0,400,0.98462,0.9
3421,1ao0_C,455,0.29010989010989013,1.0,500,0.98641,0.9
4191,4pch_D,248,0.3185483870967742,1.0,200,0.97782,0.9
3632,3glc_B,276,0.39855072463768115,1.0,300,0.98305,0.9
93,1qqr_A,138,0.2318840579710145,1.0,100,0.96212,0.9
3730,3euk_M,107,0.205607476635514,1.0,100,0.94914,0.9
1051,5wed_A,394,0.350253807106599,1.0,400,0.98473,0.9
1185,3umv_B,468,0.28205128205128205,1.0,500,0.98672,0.9
2243,2q86_C,190,0.3368421052631579,1.0,200,0.97164,0.9
2203,2dqb_D,361,0.3296398891966759,1.0,400,0.98399,0.9
808,4r0g_D,250,0.232,1.0,200,0.97815,0.9
1969,1y12_B,156,0.30128205128205127,1.0,200,0.96777,0.9
4158,1ogy_H,126,0.21428571428571427,1.0,100,0.95739,0.9
2107,3mt1_A,345,0.30434782608695654,1.0,300,0.98338,0.9
2077,1yov_D,382,0.2486910994764398,1.0,400,0.98468,0.9
3514,4pch_B,266,0.30451127819548873,1.0,300,0.97927,0.9
3205,3q6d_C,353,0.34844192634560905,1.0,400,0.9833,0.9
1322,6dhs_B,176,0.3068181818181818,1.0,200,0.96873,0.9
3226,6xkc_C,243,0.4074074074074074,1.0,200,0.97718,0.9
1157,6onc_B,626,0.3546325878594249,1.0,600,0.98958,0.9
2604,6l8i_A,439,0.2847380410022779,1.0,400,0.98625,0.9
130,2qya_C,115,0.3391304347826087,1.0,100,0.95509,0.9
3780,2quy_G,329,0.25227963525835867,1.0,300,0.98282,0.9
373,2quy_D,330,0.2696969696969697,1.0,300,0.98304,0.9
2400,6agm_C,335,0.2865671641791045,1.0,300,0.98323,0.9
3929,2vun_D,385,0.4,1.0,400,0.98441,0.9
2648,5x7l_A,134,0.31343283582089554,1.0,100,0.95937,0.9
2152,3qek_A,361,0.29085872576177285,1.0,400,0.98541,0.9
4290,5lpn_B,132,0.2196969696969697,1.0,100,0.96275,0.9
12,3r64_A,468,0.3311965811965812,1.0,500,0.98738,0.9
438,5z2c_E,433,0.302540415704388,1.0,400,0.98616,0.9
3110,4mf4_E,257,0.3735408560311284,1.0,300,0.97936,0.9
418,1kdg_A,541,0.34935304990757854,1.0,500,0.98836,0.9
3098,5yln_A,348,0.367816091954023,1.0,300,0.98294,0.9
2721,5tsh_F,382,0.3036649214659686,1.0,400,0.98407,0.91
793,5y4e_B,230,0.4391304347826087,1.0,200,0.97516,0.91
3864,5m45_I,165,0.296969696969697,1.0,200,0.96694,0.91
755,6ne9_A,350,0.32571428571428573,1.0,400,0.98296,0.91
3469,3e3p_B,337,0.36795252225519287,1.0,300,0.98251,0.91
2664,1h6d_E,382,0.32460732984293195,1.0,400,0.98585,0.91
144,4k15_B,130,0.3,1.0,100,0.95844,0.91
2466,1ybe_B,416,0.2860576923076923,1.0,400,0.98509,0.91
2003,5z2c_D,434,0.3087557603686636,1.0,400,0.98557,0.91
1060,4a6r_A,423,0.3309692671394799,1.0,400,0.98544,0.91
3974,6nlp_A,352,0.3664772727272727,1.0,400,0.98331,0.91
2147,2bln_A,298,0.33221476510067116,1.0,300,0.98033,0.91
2923,5lw3_A,381,0.35958005249343833,1.0,400,0.98524,0.91
3276,2e4t_A,509,0.33398821218074654,1.0,500,0.98738,0.91
2928,2o5n_B,274,0.24452554744525548,1.0,300,0.97894,0.91
111,6xmr_B,362,0.35911602209944754,1.0,400,0.98348,0.91
2389,1ogy_F,126,0.21428571428571427,1.0,100,0.95665,0.91
1189,3e6i_A,462,0.30303030303030304,1.0,500,0.98644,0.91
1302,6klk_B,477,0.33962264150943394,1.0,500,0.98695,0.91
3623,1pxz_A,346,0.30057803468208094,1.0,300,0.98344,0.91
233,3ihg_B,535,0.3252336448598131,1.0,500,0.98802,0.91
1978,3cnx_C,148,0.36486486486486486,1.0,100,0.96547,0.91
3316,6k10_A,458,0.29475982532751094,1.0,500,0.98675,0.91
2334,5k5d_B,250,0.308,1.0,200,0.97715,0.91
4140,5esp_A,292,0.2979452054794521,1.0,300,0.97998,0.91
869,2opi_A,203,0.3497536945812808,1.0,200,0.97479,0.91
3417,1e3d_D,537,0.3221601489757914,1.0,500,0.98811,0.91
1220,2quy_C,330,0.2787878787878788,1.0,300,0.98345,0.91
935,2id4_B,478,0.29497907949790797,1.0,500,0.98738,0.91
2844,2vhh_D,379,0.3087071240105541,1.0,400,0.98417,0.91
3084,1vlo_A,364,0.32142857142857145,1.0,400,0.98315,0.92
271,4czu_C,281,0.3701067615658363,1.0,300,0.97923,0.92
2048,3zc0_D,187,0.31016042780748665,1.0,200,0.97005,0.92
1838,3s99_A,330,0.3484848484848485,1.0,300,0.98202,0.92
2489,4r8h_B,198,0.3181818181818182,1.0,200,0.97126,0.92
1976,1pjc_A,361,0.3047091412742382,1.0,400,0.98312,0.92
1523,6o1j_A,329,0.2735562310030395,1.0,300,0.98213,0.92
1062,1u7i_A,134,0.30597014925373134,1.0,100,0.96126,0.92
2124,5fl7_B,479,0.30062630480167013,1.0,500,0.98648,0.92
2144,5a9t_A,286,0.34965034965034963,1.0,300,0.9791,0.92
484,5ubu_A,330,0.3212121212121212,1.0,300,0.98189,0.92
3328,6xkc_E,243,0.42386831275720166,1.0,200,0.97629,0.92
1724,1v02_C,482,0.2966804979253112,1.0,500,0.98652,0.92
2788,5l8h_A,311,0.2604501607717042,1.0,300,0.98146,0.92
3601,5dbj_D,433,0.3325635103926097,1.0,400,0.98533,0.92
1917,4r60_B,398,0.3417085427135678,1.0,400,0.98426,0.92
2886,1kdg_B,546,0.3333333333333333,1.0,500,0.98801,0.92
2822,4u06_A,344,0.5,1.0,300,0.98248,0.92
3179,4uph_C,502,0.3705179282868526,1.0,500,0.98735,0.92
3041,4jg5_A,336,0.2767857142857143,1.0,300,0.98192,0.92
3134,6e1q_A,569,0.3374340949033392,1.0,600,0.9883,0.92
2713,2gwn_A,450,0.31555555555555553,1.0,400,0.98586,0.92
1938,5nmp_F,260,0.3346153846153846,1.0,300,0.97945,0.92
1377,3akj_B,275,0.28,1.0,300,0.97851,0.92
3848,3vse_A,390,0.2846153846153846,1.0,400,0.98383,0.92
1819,3fm3_A,354,0.2768361581920904,1.0,400,0.98266,0.92
2326,3w6p_A,333,0.34234234234234234,1.0,300,0.98143,0.92
970,5k62_A,432,0.2962962962962963,1.0,400,0.98556,0.93
1957,2x06_C,344,0.35755813953488375,1.0,300,0.98197,0.93
444,5fx8_B,556,0.2841726618705036,1.0,600,0.98781,0.93
1332,2ou5_B,175,0.3142857142857143,1.0,200,0.967,0.93
81,6d25_A,497,0.3038229376257545,1.0,500,0.98681,0.93
1814,2pqq_D,143,0.3356643356643357,1.0,100,0.96472,0.93
1849,6mic_A,164,0.2865853658536585,1.0,200,0.96449,0.93
2637,4uph_B,502,0.35258964143426297,1.0,500,0.98676,0.93
292,2rh0_C,131,0.19083969465648856,1.0,100,0.95587,0.93
2514,4uph_D,502,0.34063745019920316,1.0,500,0.98718,0.93
3750,4wf7_A,548,0.3248175182481752,1.0,500,0.98762,0.93
2268,1ocs_A,131,0.26717557251908397,1.0,100,0.96447,0.93
3160,1whs_A,249,0.2891566265060241,1.0,200,0.97616,0.93
3564,5cg0_A,488,0.3360655737704918,1.0,500,0.98668,0.93
398,4hyg_A,246,0.27235772357723576,1.0,200,0.97627,0.93
3177,1elj_A,379,0.36675461741424803,1.0,400,0.98325,0.93
3009,2et1_A,201,0.3681592039800995,1.0,200,0.97176,0.93
151,1m56_A,547,0.2340036563071298,1.0,500,0.98784,0.93
2927,6b10_B,329,0.2887537993920973,1.0,300,0.98122,0.93
599,4it7_A,107,0.2616822429906542,1.0,100,0.95029,0.93
3781,5tt6_A,375,0.2853333333333333,1.0,400,0.9831,0.93
3138,5mrw_E,557,0.296229802513465,1.0,600,0.98772,0.93
2053,3ihg_C,535,0.33084112149532713,1.0,500,0.9874,0.93
4256,3c0k_A,384,0.3515625,1.0,400,0.98352,0.93
2495,3zc0_H,187,0.3422459893048128,1.0,200,0.96901,0.93
2066,2eh3_A,171,0.27485380116959063,1.0,200,0.96567,0.93
1368,5e0z_A,136,0.375,1.0,100,0.95758,0.93
3,2opi_B,209,0.3349282296650718,1.0,200,0.97287,0.93
3951,1m0w_B,479,0.2839248434237996,1.0,500,0.98631,0.93
3921,6wvj_A,224,0.3482142857142857,1.0,200,0.97365,0.93
1357,3zgy_D,294,0.30952380952380953,1.0,300,0.97943,0.93
612,2dqb_E,360,0.3638888888888889,1.0,400,0.9825,0.94
2681,3vse_D,390,0.26153846153846155,1.0,400,0.98311,0.94
2652,6d25_F,493,0.3144016227180527,1.0,500,0.9863,0.94
1548,6gdt_E,562,0.28825622775800713,1.0,600,0.98758,0.94
2636,3sfx_B,485,0.2824742268041237,1.0,500,0.98595,0.94
2014,5yln_D,346,0.3352601156069364,1.0,300,0.98168,0.94
2009,5xog_C,263,0.2737642585551331,1.0,300,0.97641,0.94
822,3tfz_A,168,0.2976190476190476,1.0,200,0.96633,0.94
3083,1zat_A,247,0.31983805668016196,1.0,200,0.97517,0.94
1830,6wy9_A,380,0.3236842105263158,1.0,400,0.98308,0.94
2125,5fjv_B,207,0.18357487922705315,1.0,200,0.97148,0.94
2643,6d25_D,493,0.30628803245436104,1.0,500,0.98646,0.94
9,3q91_C,146,0.2945205479452055,1.0,100,0.96325,0.94
514,4mf4_B,258,0.375968992248062,1.0,300,0.97767,0.94
1492,1qqr_D,138,0.2826086956521739,1.0,100,0.96067,0.94
862,1goi_A,495,0.3292929292929293,1.0,500,0.98643,0.94
3911,3m31_A,357,0.27170868347338933,1.0,400,0.98277,0.94
3960,2z9i_C,252,0.3888888888888889,1.0,300,0.97695,0.94
3295,4zwq_F,134,0.1791044776119403,1.0,100,0.9571,0.94
3308,1vi6_B,193,0.37305699481865284,1.0,200,0.9703,0.94
632,4e21_A,311,0.3022508038585209,1.0,300,0.98064,0.94
1653,1oy3_B,112,0.21428571428571427,1.0,100,0.95292,0.94
2388,5dh0_A,278,0.37050359712230213,1.0,300,0.97924,0.95
2655,5wed_C,394,0.37817258883248733,1.0,400,0.9832,0.95
610,6fqz_B,468,0.27136752136752135,1.0,500,0.98545,0.95
710,5dvh_A,185,0.31351351351351353,1.0,200,0.96859,0.95
4043,4hn3_B,334,0.2934131736526946,1.0,300,0.98084,0.95
3314,4pcg_D,263,0.29277566539923955,1.0,300,0.97832,0.95
2228,5z2c_H,423,0.30260047281323876,1.0,400,0.98395,0.95
2591,1e6y_C,246,0.2804878048780488,1.0,200,0.97534,0.95
3532,2yv9_A,285,0.30526315789473685,1.0,300,0.97921,0.95
3297,1ic8_B,173,0.2023121387283237,1.0,200,0.96496,0.95
3660,4wf7_B,548,0.3266423357664234,1.0,500,0.98714,0.95
123,2vun_A,385,0.41818181818181815,1.0,400,0.98279,0.95
570,5cg0_C,488,0.3237704918032787,1.0,500,0.98604,0.95
1485,5mrw_I,557,0.2980251346499102,1.0,600,0.98729,0.95
4019,6hc6_C,408,0.3088235294117647,1.0,400,0.98358,0.95
395,5vn0_G,448,0.3392857142857143,1.0,400,0.98482,0.95
1528,6ie0_D,347,0.40634005763688763,1.0,300,0.98128,0.95
817,5vn0_E,449,0.3518930957683742,1.0,400,0.98498,0.95
626,4ywo_A,444,0.4009009009009009,1.0,400,0.98508,0.95
2454,4zem_A,328,0.2652439024390244,1.0,300,0.98187,0.95
494,6mcw_A,446,0.30493273542600896,1.0,400,0.98496,0.95
1844,2bwr_B,401,0.32169576059850374,1.0,400,0.98325,0.95
2364,4nkb_A,195,0.2153846153846154,1.0,200,0.97106,0.95
1507,5k5d_A,252,0.30158730158730157,1.0,300,0.97529,0.95
1725,5wrr_A,431,0.2552204176334107,1.0,400,0.98418,0.95
2396,6twj_A,389,0.31876606683804626,1.0,400,0.98233,0.96
3479,3tfz_C,164,0.25609756097560976,1.0,200,0.96339,0.96
2547,4hn3_A,332,0.26506024096385544,1.0,300,0.98007,0.96
83,4yke_B,405,0.291358024691358,1.0,400,0.98298,0.96
1687,1ao0_A,455,0.3032967032967033,1.0,500,0.98473,0.96
3982,4czu_D,302,0.347682119205298,1.0,300,0.97914,0.96
2082,4n7v_A,222,0.23423423423423423,1.0,200,0.97237,0.96
1966,4yke_A,404,0.2871287128712871,1.0,400,0.98326,0.96
2764,6xkc_B,243,0.38271604938271603,1.0,200,0.9737,0.96
2773,5gi4_A,218,0.3165137614678899,1.0,200,0.97207,0.96
1907,4zwq_E,135,0.2074074074074074,1.0,100,0.95694,0.96
1470,1yov_B,397,0.2795969773299748,1.0,400,0.98313,0.96
3485,3vse_C,384,0.2838541666666667,1.0,400,0.98221,0.96
1514,6ded_B,344,0.2703488372093023,1.0,300,0.98084,0.96
3275,5uqu_B,436,0.3119266055045872,1.0,400,0.98393,0.96
1385,5vn0_B,450,0.36444444444444446,1.0,400,0.98436,0.96
2863,6sld_A,307,0.3257328990228013,1.0,300,0.97934,0.96
1124,6cp6_B,505,0.32475247524752476,1.0,500,0.98587,0.96
2804,5mu4_A,196,0.3112244897959184,1.0,200,0.96875,0.96
131,1v02_F,482,0.2946058091286307,1.0,500,0.98588,0.96
4016,2o8s_A,230,0.2391304347826087,1.0,200,0.97322,0.96
2479,4uph_A,502,0.3605577689243028,1.0,500,0.9864,0.96
415,2v7q_B,478,0.3389121338912134,1.0,500,0.98519,0.96
1981,3g2m_B,214,0.2803738317757009,1.0,200,0.97347,0.96
242,3zia_K,484,0.3305785123966942,1.0,500,0.98542,0.96
2971,6raw_H,194,0.15979381443298968,1.0,200,0.96754,0.96
1937,6fm2_A,370,0.32972972972972975,1.0,400,0.98257,0.96
2341,6vss_D,318,0.3836477987421384,1.0,300,0.97953,0.97
4167,4ix3_B,350,0.3485714285714286,1.0,400,0.98067,0.97
3970,5nmp_H,261,0.34099616858237547,1.0,300,0.97644,0.97
1703,6lpn_A,466,0.3111587982832618,1.0,500,0.9845,0.97
1022,6gx2_A,297,0.26262626262626265,1.0,300,0.97895,0.97
2087,4pcg_E,264,0.30303030303030304,1.0,300,0.97544,0.97
4059,4af0_B,395,0.36455696202531646,1.0,400,0.98317,0.97
54,5vn0_H,449,0.3363028953229399,1.0,400,0.98424,0.97
2866,1iay_A,419,0.3221957040572792,1.0,400,0.98453,0.97
1117,4c2j_A,392,0.36989795918367346,1.0,400,0.98375,0.97
4137,2o5n_A,271,0.28413284132841327,1.0,300,0.97638,0.97
3030,4wf7_D,548,0.3266423357664234,1.0,500,0.98657,0.97
1630,4rdb_A,303,0.32673267326732675,1.0,300,0.98176,0.97
4274,6hc6_A,407,0.31695331695331697,1.0,400,0.98309,0.97
1643,5igi_A,299,0.3411371237458194,1.0,300,0.97792,0.97
520,2dga_A,491,0.3136456211812627,1.0,500,0.98559,0.97
3436,2i71_B,376,0.3058510638297872,1.0,400,0.98388,0.97
3966,6dgi_A,333,0.2852852852852853,1.0,300,0.98,0.97
251,1h6d_L,381,0.32020997375328086,1.0,400,0.98446,0.97
1320,4nlm_A,326,0.2822085889570552,1.0,300,0.97955,0.97
2690,2quy_F,329,0.25835866261398177,1.0,300,0.98074,0.97
3194,1d5y_A,288,0.25,1.0,300,0.97696,0.97
2391,6es9_A,545,0.3614678899082569,1.0,500,0.98641,0.97
3566,2quy_E,330,0.26666666666666666,1.0,300,0.98076,0.97
3955,6dk2_B,515,0.2970873786407767,1.0,500,0.98621,0.97
3828,3zia_A,484,0.3450413223140496,1.0,500,0.98512,0.97
3201,5a1s_C,428,0.3014018691588785,1.0,400,0.98419,0.97
1854,1v02_A,482,0.3008298755186722,1.0,500,0.98574,0.97
3171,2qya_B,115,0.3391304347826087,1.0,100,0.95098,0.97
651,4iya_A,283,0.26148409893992935,1.0,300,0.97719,0.97
1989,6zgx_D,359,0.31197771587743733,1.0,400,0.98137,0.98
1435,4tqj_A,403,0.3349875930521092,1.0,400,0.98238,0.98
2284,3gas_A,248,0.27419354838709675,1.0,200,0.97311,0.98
3440,3zia_C,484,0.33884297520661155,1.0,500,0.98489,0.98
2813,6jld_D,180,0.2,1.0,200,0.96535,0.98
1614,1ikn_A,282,0.2872340425531915,1.0,300,0.97686,0.98
1542,1hr6_H,440,0.29772727272727273,1.0,400,0.9836,0.98
3078,5x2b_L,283,0.24734982332155478,1.0,300,0.97639,0.98
2890,5vjc_B,246,0.27235772357723576,1.0,200,0.97312,0.98
1713,5ucc_A,135,0.26666666666666666,1.0,100,0.95158,0.98
2930,3kae_B,231,0.30735930735930733,1.0,200,0.9715,0.98
3653,5nmp_E,263,0.33460076045627374,1.0,300,0.97687,0.98
2784,2hhg_A,132,0.32575757575757575,1.0,100,0.95514,0.98
953,2pqq_A,147,0.3333333333333333,1.0,100,0.96446,0.98
994,1hyo_B,419,0.29832935560859186,1.0,400,0.98329,0.98
474,3vse_B,390,0.27692307692307694,1.0,400,0.98272,0.98
4174,2vhh_A,345,0.3217391304347826,1.0,300,0.98054,0.98
3313,6dk2_A,516,0.29651162790697677,1.0,500,0.98582,0.98
294,7bwk_D,181,0.23756906077348067,1.0,200,0.96596,0.98
1652,1hr6_D,443,0.28442437923250563,1.0,400,0.98377,0.98
3101,1nfd_A,202,0.29207920792079206,1.0,200,0.9705,0.99
1801,4lgv_D,445,0.3258426966292135,1.0,400,0.98369,0.99
